complete_address,address,label
"H.No. 81 Cherian, Above Shop, Vizag, Andhra Pradesh - 070969","H.No. 81 Cherian, Above Shop, Vizag, Andhra Pradesh - 070969",0
"H.No. 466 Chadha Zila, Opposite Mall, Surat, Gujarat - 204977","H.No. 466 Chadha Zila, Opposite Mall, Surat, Gujarat - 204977",0
"60/261, Sule Road, Above Shop, Ranchi, Jharkhand - 094531","Above Ranchi, Jharkhand - 094531",1
"08/17, Sharaf Marg, Near Park, Varanasi, Uttar Pradesh - 129911","08/17, Sharaf Marg, Near Park, Varanasi, Uttar Pradesh - 129911",0
"560, Chaudry Street, Opposite Mall, Pune, Maharashtra - 174235","560, Chaudry Street, Opposite Mall, Pune, Maharashtra - 174235",0
"02 Prakash Path, Behind School, Ahmedabad, Gujarat - 089226","02 School, Ahmedabad, Gujarat 089226",1
"567 Bhagat Street, Opposite Mall, Ranchi, Jharkhand - 080504","567 Bhagat Street, Opposite Mall, Ranchi, Jharkhand - 080504",0
"94/501 Goswami, Near Park, Meerut, Uttar Pradesh - 656741","94/501 Goswami, Near Park, Meerut, Uttar Pradesh - 656741",0
"H.No. 11, Chadha Chowk, Near Park, Shimla, Himachal Pradesh - 420952","H.No. 11, Chadha Chowk, Near Park, Shimla, Himachal Pradesh - 420952",0
"32/819, Kanda Road, Above Shop, Jaipur, Rajasthan - 283100","32/819, Kanda Road, Above Shop, Jaipur, Rajasthan - 283100",0
"H.No. 19 Kapur Ganj, Opposite Mall, Bhubaneswar, Odisha - 349385","H.No. Opposite Mall, Bhubaneswar, -",1
"H.No. 473 Jha Road, Behind School, Thiruvananthapuram, Kerala - 618967","473 Behind School, - 618967",1
"H.No. 92 Dewan Nagar, Behind School, Jamshedpur, Jharkhand - 997725","H.No. 92 Dewan Nagar, Behind School, Jamshedpur, Jharkhand - 997725",0
"H.No. 04 Iyengar Zila, Behind School, Kochi, Kerala - 848501","H.No. 04 Iyengar Kochi, Kerala",1
"447, Pant Ganj, Behind School, Patna, Bihar - 770434",Pant Behind Bihar - 770434,1
"H.No. 64, Chowdhury Marg, Near Park, Lucknow, Uttar Pradesh - 150767","H.No. 64, Chowdhury Marg, Near Park, Lucknow, Uttar Pradesh - 150767",0
"93/128 Banik, Opposite Mall, Vizag, Andhra Pradesh - 367723","93/128 Banik, Opposite Mall, Vizag, Andhra Pradesh - 367723",0
"00/51 Tiwari Ganj, Behind School, Ludhiana, Punjab - 088661","00/51 Tiwari Ganj, Behind School, Ludhiana, Punjab - 088661",0
"15/490 Kant Circle, Opposite Mall, Ahmedabad, Gujarat - 227900","15/490 Kant Circle, Opposite Mall, Ahmedabad, Gujarat - 227900",0
"14/26 Dora Nagar, Above Shop, Bangalore, Karnataka - 943164","14/26 Dora Shop, Bangalore, -",1
"46/776, Dalal Road, Opposite Mall, Vizag, Andhra Pradesh - 280489","46/776, Dalal Road, Opposite Mall, Vizag, Andhra Pradesh - 280489",0
"98, Pall Nagar, Near Park, Chennai, Tamil Nadu - 861578","98, Pall Nagar, Near Park, Chennai, Tamil Nadu - 861578",0
"82/056, Tak Ganj, Near Park, Shimla, Himachal Pradesh - 688120","82/056, Tak Ganj, Near Park, Shimla, Himachal Pradesh - 688120",0
"36 Goyal Road, Near Park, Aurangabad, Maharashtra - 641914","36 Goyal Park, Aurangabad, 641914",1
"H.No. 24 Deep Path, Opposite Mall, Guwahati, Assam - 655185","H.No. 24 Deep Path, Opposite Mall, Guwahati, Assam - 655185",0
"H.No. 076, Kaul Path, Behind School, Meerut, Uttar Pradesh - 258219","H.No. 076, Kaul Path, Behind School, Meerut, Uttar Pradesh - 258219",0
"25/93, Pau Nagar, Near Park, Hyderabad, Telangana - 272348","Nagar, Near Hyderabad, - 272348",1
"447 Venkatesh Nagar, Opposite Mall, Surat, Gujarat - 192516","447 Venkatesh Nagar, Opposite Mall, Surat, Gujarat - 192516",0
"H.No. 69 Batta Street, Opposite Mall, Varanasi, Uttar Pradesh - 738848","H.No. 69 Batta Street, Opposite Mall, Varanasi, Uttar Pradesh - 738848",0
"027, Majumdar Circle, Behind School, Lucknow, Uttar Pradesh - 075059","Majumdar Lucknow, Uttar Pradesh 075059",1
"331 Chada Road, Above Shop, Ludhiana, Punjab - 794960","331 Chada Road, Above Shop, Ludhiana, Punjab - 794960",0
"25, Madan Zila, Behind School, Kochi, Kerala - 123804","25, Madan Zila, Behind School, Kochi, Kerala - 123804",0
"56/78, Sane Ganj, Near Park, Meerut, Uttar Pradesh - 664860","56/78, Sane Ganj, Near Park, Meerut, Uttar Pradesh - 664860",0
"H.No. 01 Krish Street, Opposite Mall, Ludhiana, Punjab - 837359","H.No. 01 Krish Street, Opposite Mall, Ludhiana, Punjab - 837359",0
"H.No. 46, Majumdar Chowk, Opposite Mall, Vijayawada, Andhra Pradesh - 389390","Chowk, Opposite Mall, Vijayawada, Andhra -",1
"H.No. 12 Lanka Nagar, Near Park, Srinagar, Jammu & Kashmir - 899289","Nagar, Park, & Kashmir - 899289",1
"61/630, Natt, Above Shop, Bhopal, Madhya Pradesh - 619833","61/630, Natt, Above Shop, Bhopal, Madhya Pradesh - 619833",0
"42/64 Pau Street, Behind School, Thiruvananthapuram, Kerala - 595225","42/64 Pau Street, Behind School, Thiruvananthapuram, Kerala - 595225",0
"18/354, Lall Marg, Near Park, Mumbai, Maharashtra - 640555","18/354, Lall Marg, Near Park, Mumbai, Maharashtra - 640555",0
"16/80 Kaur Ganj, Opposite Mall, Aurangabad, Maharashtra - 383081","16/80 Kaur Ganj, Opposite Mall, Aurangabad, Maharashtra - 383081",0
"164, Bath Nagar, Behind School, Raipur, Chhattisgarh - 728921","164, Bath Nagar, Behind School, Raipur, Chhattisgarh - 728921",0
"221, Buch Marg, Opposite Mall, Varanasi, Uttar Pradesh - 813685","221, Buch Marg, Opposite Mall, Varanasi, Uttar Pradesh - 813685",0
"47/25, Kamdar Nagar, Above Shop, Agra, Uttar Pradesh - 751529","Nagar, Above Shop, - 751529",1
"H.No. 83, Dhar Chowk, Near Park, Coimbatore, Tamil Nadu - 222026","H.No. Dhar Coimbatore, Tamil - 222026",1
"H.No. 404, Sani Street, Opposite Mall, Bhopal, Madhya Pradesh - 959271","H.No. 404, Sani Street, Opposite Mall, Bhopal, Madhya Pradesh - 959271",0
"87/75, Dugar Zila, Near Park, Indore, Madhya Pradesh - 772718","87/75, Dugar Zila, Near Park, Indore, Madhya Pradesh - 772718",0
"H.No. 906 Balay Nagar, Near Park, Hyderabad, Telangana - 287427","H.No. 906 Balay Nagar, Near Park, Hyderabad, Telangana - 287427",0
"H.No. 148, Sachar Path, Opposite Mall, Surat, Gujarat - 557950","H.No. 148, Sachar Path, Opposite Mall, Surat, Gujarat - 557950",0
"H.No. 79 Pingle Nagar, Near Park, Bhopal, Madhya Pradesh - 982739","H.No. 79 Pingle Nagar, Near Park, Bhopal, Madhya Pradesh - 982739",0
"H.No. 340, Prashad, Near Park, Agra, Uttar Pradesh - 256440","340, Near Park, Uttar Pradesh",1
"14 Vora Marg, Above Shop, Varanasi, Uttar Pradesh - 516270","Marg, Above Uttar Pradesh 516270",1
"161, Seshadri Road, Opposite Mall, Bhubaneswar, Odisha - 572956","161, Seshadri Road, Opposite Mall, Bhubaneswar, Odisha - 572956",0
"H.No. 62, Parsa Marg, Above Shop, Thiruvananthapuram, Kerala - 199380","H.No. 62, Parsa Marg, Above Shop, Thiruvananthapuram, Kerala - 199380",0
"H.No. 545, Shere Chowk, Near Park, Varanasi, Uttar Pradesh - 125629","H.No. 545, Shere Chowk, Near Park, Varanasi, Uttar Pradesh - 125629",0
"H.No. 92 Balasubramanian Marg, Above Shop, Agra, Uttar Pradesh - 412102","H.No. 92 Balasubramanian Marg, Above Shop, Agra, Uttar Pradesh - 412102",0
"H.No. 57, Sant Marg, Above Shop, Hyderabad, Telangana - 391459","57, Above Shop, Hyderabad, -",1
"962 Pingle Path, Opposite Mall, Chennai, Tamil Nadu - 060089","962 Pingle Path, Opposite Mall, Chennai, Tamil Nadu - 060089",0
"754 Nadkarni, Opposite Mall, Chandigarh, Chandigarh - 222002","754 Nadkarni, Opposite Mall, Chandigarh, Chandigarh - 222002",0
"70/03, Bala Ganj, Behind School, Nashik, Maharashtra - 045422","70/03, Bala Ganj, Behind School, Nashik, Maharashtra - 045422",0
"23/96 Gill Zila, Near Park, Ludhiana, Punjab - 350281","23/96 Gill Zila, Near Park, Ludhiana, Punjab - 350281",0
"H.No. 74, Jaggi, Above Shop, Thiruvananthapuram, Kerala - 561580","74, Jaggi, Above Thiruvananthapuram, Kerala",1
"71/531, Pant Nagar, Above Shop, Ranchi, Jharkhand - 026417","71/531, Pant Nagar, Above Shop, Ranchi, Jharkhand - 026417",0
"H.No. 788, Baral Nagar, Behind School, Chandigarh, Chandigarh - 209133","H.No. 788, Baral Nagar, Behind School, Chandigarh, Chandigarh - 209133",0
"H.No. 492 Kale Ganj, Opposite Mall, Thiruvananthapuram, Kerala - 291831","H.No. 492 Kale Ganj, Opposite Mall, Thiruvananthapuram, Kerala - 291831",0
"27/63 Rana Ganj, Opposite Mall, Delhi, Delhi - 190924","27/63 Rana Ganj, Opposite Mall, Delhi, Delhi - 190924",0
"77, Dugal Circle, Opposite Mall, Mumbai, Maharashtra - 768448","77, Dugal Opposite Maharashtra 768448",1
"82/70 Nath Ganj, Near Park, Ludhiana, Punjab - 523401","82/70 Nath Ganj, Near Park, Ludhiana, Punjab - 523401",0
"03/938 Bhatti Path, Behind School, Amritsar, Punjab - 782636","03/938 Bhatti Path, Behind School, Amritsar, Punjab - 782636",0
"397 Parmar Street, Above Shop, Kolkata, West Bengal - 810428","397 Parmar Street, Above Shop, Kolkata, West Bengal - 810428",0
"21 Bassi Circle, Near Park, Meerut, Uttar Pradesh - 588895","21 Bassi Circle, Near Park, Meerut, Uttar Pradesh - 588895",0
"H.No. 92 Ganguly Ganj, Above Shop, Mumbai, Maharashtra - 388727","H.No. 92 Ganguly Ganj, Above Shop, Mumbai, Maharashtra - 388727",0
"00/561 Mani, Opposite Mall, Varanasi, Uttar Pradesh - 193401","00/561 Mani, Opposite Mall, Varanasi, Uttar Pradesh - 193401",0
"41 Suri Path, Above Shop, Chandigarh, Chandigarh - 053938","41 Suri Path, Above Shop, Chandigarh, Chandigarh - 053938",0
"28/928, Soni Circle, Opposite Mall, Amritsar, Punjab - 089773","28/928, Soni Circle, Opposite Mall, Amritsar, Punjab - 089773",0
"669 Varty, Near Park, Pune, Maharashtra - 775209","669 Varty, Near Park, Pune, Maharashtra - 775209",0
"92/237 Devi Ganj, Near Park, Bhubaneswar, Odisha - 938194","92/237 Devi Ganj, Near Park, Bhubaneswar, Odisha - 938194",0
"536 De Ganj, Near Park, Srinagar, Jammu & Kashmir - 206519","536 De Ganj, Near Park, Srinagar, Jammu & Kashmir - 206519",0
"93/44 Venkatesh, Opposite Mall, Patna, Bihar - 313734","93/44 Venkatesh, Opposite Mall, Patna, Bihar - 313734",0
"21/74, Gour Ganj, Behind School, Lucknow, Uttar Pradesh - 256240","21/74, Gour Ganj, Behind School, Lucknow, Uttar Pradesh - 256240",0
"90/74 Bir Nagar, Behind School, Delhi, Delhi - 628187","90/74 Bir Nagar, Behind School, Delhi, Delhi - 628187",0
"H.No. 467 Kulkarni Ganj, Above Shop, Nashik, Maharashtra - 089047","467 Kulkarni Ganj, - 089047",1
"845, Dube Ganj, Near Park, Raipur, Chhattisgarh - 998675","845, Dube Near Raipur, -",1
"H.No. 24, Borah Path, Near Park, Kochi, Kerala - 291772","H.No. 24, Borah Path, Near Park, Kochi, Kerala - 291772",0
"H.No. 433, Dani, Near Park, Vijayawada, Andhra Pradesh - 072034","H.No. 433, Dani, Near Park, Vijayawada, Andhra Pradesh - 072034",0
"43/64 Sen Nagar, Above Shop, Agra, Uttar Pradesh - 557693","43/64 Nagar, Uttar Pradesh -",1
"343, Bhatnagar Circle, Opposite Mall, Aurangabad, Maharashtra - 419214","343, Bhatnagar Circle, Opposite Mall, Aurangabad, Maharashtra - 419214",0
"91/20, Sarraf Street, Near Park, Varanasi, Uttar Pradesh - 082372","91/20, Near Park, Uttar -",1
"379, Srinivas Circle, Near Park, Patna, Bihar - 359354","379, Srinivas Circle, Near Park, Patna, Bihar - 359354",0
"H.No. 037, Sheth Street, Opposite Mall, Shimla, Himachal Pradesh - 125925","H.No. 037, Sheth Street, Opposite Mall, Shimla, Himachal Pradesh - 125925",0
"075 Wagle Path, Opposite Mall, Varanasi, Uttar Pradesh - 057536","Mall, Varanasi, Uttar Pradesh 057536",1
"H.No. 588 Mittal Chowk, Behind School, Vijayawada, Andhra Pradesh - 538382","H.No. 588 Mittal Chowk, Behind School, Vijayawada, Andhra Pradesh - 538382",0
"09/881 Luthra Street, Behind School, Ahmedabad, Gujarat - 464149","09/881 Luthra Street, Behind School, Ahmedabad, Gujarat - 464149",0
"H.No. 47, Mahal Marg, Above Shop, Bhubaneswar, Odisha - 543117","H.No. 47, Mahal Marg, Above Shop, Bhubaneswar, Odisha - 543117",0
"66, Chowdhury Road, Opposite Mall, Aurangabad, Maharashtra - 246849","66, Chowdhury Road, Opposite Mall, Aurangabad, Maharashtra - 246849",0
"39, Mander Path, Above Shop, Surat, Gujarat - 662430","Mander Path, Above Shop, Surat,",1
"H.No. 16, Nayar Street, Near Park, Mumbai, Maharashtra - 397475","Nayar Near Park, Mumbai, -",1
"H.No. 981 Bhatia, Above Shop, Srinagar, Jammu & Kashmir - 341449","H.No. 981 Bhatia, Above Shop, Srinagar, Jammu & Kashmir - 341449",0
"48 Tiwari Street, Behind School, Thiruvananthapuram, Kerala - 106315","48 Tiwari Street, Behind School, Thiruvananthapuram, Kerala - 106315",0
"57/03, Salvi Zila, Behind School, Dehradun, Uttarakhand - 938170","57/03, Salvi Zila, Behind School, Dehradun, Uttarakhand - 938170",0
"79, Chawla Circle, Opposite Mall, Amritsar, Punjab - 657025","79, Chawla Circle, Opposite Mall, Amritsar, Punjab - 657025",0
"98/05, Luthra Road, Near Park, Kolkata, West Bengal - 757340","98/05, Luthra Road, Near Park, Kolkata, West Bengal - 757340",0
"99/816, Butala Path, Near Park, Mumbai, Maharashtra - 467844","99/816, Butala Path, Near Park, Mumbai, Maharashtra - 467844",0
"38, Tata Street, Opposite Mall, Vijayawada, Andhra Pradesh - 722421","38, Tata Street, Opposite Mall, Vijayawada, Andhra Pradesh - 722421",0
"40 Chad Path, Opposite Mall, Jaipur, Rajasthan - 457010","Path, Opposite Mall, Rajasthan -",1
"H.No. 91, Gola Chowk, Opposite Mall, Mumbai, Maharashtra - 163502","H.No. 91, Gola Chowk, Opposite Mall, Mumbai, Maharashtra - 163502",0
"28/637 Dara Nagar, Above Shop, Jaipur, Rajasthan - 459737","28/637 Dara Nagar, Jaipur, Rajasthan",1
"09/925 Wagle Circle, Above Shop, Chandigarh, Chandigarh - 900553","Circle, Shop, Chandigarh, - 900553",1
"037, Bala, Near Park, Vijayawada, Andhra Pradesh - 787623","037, Bala, Near Park, Vijayawada, Andhra Pradesh - 787623",0
"H.No. 06 Johal Chowk, Opposite Mall, Pune, Maharashtra - 771735","H.No. 06 Johal Chowk, Opposite Mall, Pune, Maharashtra - 771735",0
"787 Purohit Chowk, Near Park, Ranchi, Jharkhand - 292624","787 Purohit Chowk, Near Park, Ranchi, Jharkhand - 292624",0
"11/557, Sachar Ganj, Behind School, Guwahati, Assam - 361051","11/557, Sachar Ganj, Behind School, Guwahati, Assam - 361051",0
"05 Acharya Nagar, Near Park, Pune, Maharashtra - 427153","05 Acharya Nagar, Near Park, Pune, Maharashtra - 427153",0
"19 Badal, Behind School, Amritsar, Punjab - 053708","Behind School, Punjab 053708",1
"44/16 Bansal Ganj, Behind School, Shimla, Himachal Pradesh - 175474","44/16 Bansal Ganj, Behind School, Shimla, Himachal Pradesh - 175474",0
"193 Lal Street, Opposite Mall, Bhubaneswar, Odisha - 044593","193 Lal Street, Opposite Mall, Bhubaneswar, Odisha - 044593",0
"H.No. 142 Bora Path, Near Park, Ranchi, Jharkhand - 501747","H.No. 142 Bora Path, Near Park, Ranchi, Jharkhand - 501747",0
"35/268, Balay Marg, Near Park, Shimla, Himachal Pradesh - 555094","35/268, Balay Marg, Near Park, Shimla, Himachal Pradesh - 555094",0
"654 Nayar Zila, Opposite Mall, Patna, Bihar - 702505","654 Nayar Zila, Opposite Mall, Patna, Bihar - 702505",0
"61, Sharaf Road, Above Shop, Thiruvananthapuram, Kerala - 365400","Sharaf Road, Above Kerala 365400",1
"H.No. 409 Sachdeva Street, Near Park, Chandigarh, Chandigarh - 999864","H.No. 409 Sachdeva Street, Near Park, Chandigarh, Chandigarh - 999864",0
"H.No. 096 Sant Chowk, Near Park, Kolkata, West Bengal - 098233","H.No. 096 Sant Chowk, Near Park, Kolkata, West Bengal - 098233",0
"92 Deshmukh Circle, Opposite Mall, Aurangabad, Maharashtra - 279984","92 Deshmukh Circle, Opposite Mall, Aurangabad, Maharashtra - 279984",0
"H.No. 42, Rout Path, Near Park, Nagpur, Maharashtra - 900349","H.No. 42, Rout Path, Near Park, Nagpur, Maharashtra - 900349",0
"09/561 Rao Path, Opposite Mall, Dehradun, Uttarakhand - 914846","09/561 Rao Path, Opposite Mall, Dehradun, Uttarakhand - 914846",0
"03/853, Kade Chowk, Above Shop, Nashik, Maharashtra - 713941","03/853, Kade Chowk, Above Shop, Nashik, Maharashtra - 713941",0
"24/391 Balay Path, Above Shop, Chandigarh, Chandigarh - 182990","24/391 Balay Path, Above Shop, Chandigarh, Chandigarh - 182990",0
"68, Bhat Road, Above Shop, Ranchi, Jharkhand - 034828","68, Bhat Road, Above Shop, Ranchi, Jharkhand - 034828",0
"89/89, Oommen Circle, Behind School, Chandigarh, Chandigarh - 589426","89/89, Oommen Circle, Behind School, Chandigarh, Chandigarh - 589426",0
"H.No. 20, Shroff Chowk, Near Park, Kochi, Kerala - 504600","H.No. 20, Shroff Chowk, Near Park, Kochi, Kerala - 504600",0
"13/39 Chawla Marg, Behind School, Jaipur, Rajasthan - 598418","13/39 Chawla Marg, Behind School, Jaipur, Rajasthan - 598418",0
"07/881 Ganesh Marg, Near Park, Ahmedabad, Gujarat - 243262","07/881 Ganesh Marg, Near Park, Ahmedabad, Gujarat - 243262",0
"218 Batra Zila, Opposite Mall, Amritsar, Punjab - 840031","Zila, Opposite Mall, Amritsar, 840031",1
"H.No. 274, Tailor Ganj, Above Shop, Hyderabad, Telangana - 577456","H.No. 274, Tailor Ganj, Above Shop, Hyderabad, Telangana - 577456",0
"H.No. 44 Khalsa Ganj, Opposite Mall, Patna, Bihar - 023585","H.No. 44 Khalsa Ganj, Opposite Mall, Patna, Bihar - 023585",0
"20 Bhardwaj, Behind School, Varanasi, Uttar Pradesh - 482291","20 Bhardwaj, Behind School, Varanasi, Uttar Pradesh - 482291",0
"14/18, Sabharwal Path, Opposite Mall, Kolkata, West Bengal - 344711","14/18, Sabharwal Path, Opposite Mall, Kolkata, West Bengal - 344711",0
"28, Rajagopalan Road, Behind School, Srinagar, Jammu & Kashmir - 494712","28, Rajagopalan Road, Behind School, Srinagar, Jammu & Kashmir - 494712",0
"71 Bir, Opposite Mall, Indore, Madhya Pradesh - 611792","71 Bir, Opposite Mall, Indore, Madhya Pradesh - 611792",0
"H.No. 542 Rana Nagar, Near Park, Varanasi, Uttar Pradesh - 036578","H.No. 542 Rana Near Park, Uttar",1
"171 Khosla Nagar, Behind School, Guwahati, Assam - 249069","171 Khosla Nagar, Behind School, Guwahati, Assam - 249069",0
"63 Pandya Road, Above Shop, Shimla, Himachal Pradesh - 405358","63 Pandya Road, Above Shop, Shimla, Himachal Pradesh - 405358",0
"63/54, Shukla Road, Behind School, Aurangabad, Maharashtra - 981546","Road, Behind School, - 981546",1
"H.No. 805, Soni, Opposite Mall, Meerut, Uttar Pradesh - 890448","H.No. 805, Soni, Opposite Mall, Meerut, Uttar Pradesh - 890448",0
"10/722 Andra Zila, Near Park, Hyderabad, Telangana - 407403","10/722 Andra Zila, Near Park, Hyderabad, Telangana - 407403",0
"35/096, Magar Road, Behind School, Shimla, Himachal Pradesh - 678970","Behind School, Shimla, Himachal 678970",1
"H.No. 65 Sant, Opposite Mall, Chandigarh, Chandigarh - 073651","H.No. 65 Sant, Opposite Mall, Chandigarh, Chandigarh - 073651",0
"183, Prashad Chowk, Behind School, Vijayawada, Andhra Pradesh - 869110","183, Prashad Chowk, Behind School, Vijayawada, Andhra Pradesh - 869110",0
"29/785 Mody Ganj, Near Park, Patna, Bihar - 346423","Mody Ganj, Near Bihar 346423",1
"03/03, Sarkar Nagar, Behind School, Dehradun, Uttarakhand - 833132","03/03, Sarkar Nagar, Behind 833132",1
"16/09 Kara Street, Opposite Mall, Patna, Bihar - 121721","16/09 Kara Street, Opposite Mall, Patna, Bihar - 121721",0
"78, Suresh Circle, Above Shop, Chennai, Tamil Nadu - 174143","78, Suresh Circle, Above Shop, Chennai, Tamil Nadu - 174143",0
"91/417 Chauhan Nagar, Opposite Mall, Srinagar, Jammu & Kashmir - 526078","91/417 Chauhan Nagar, Opposite Mall, Srinagar, Jammu & Kashmir - 526078",0
"H.No. 859 Kalla Chowk, Above Shop, Coimbatore, Tamil Nadu - 263297","H.No. 859 Kalla Chowk, Above Shop, Coimbatore, Tamil Nadu - 263297",0
"85/48 Krishnan Ganj, Near Park, Amritsar, Punjab - 715981","85/48 Krishnan Ganj, Near Park, Amritsar, Punjab - 715981",0
"513, Deol Street, Opposite Mall, Patna, Bihar - 529798","513, Deol Street, Opposite Mall, Patna, Bihar - 529798",0
"H.No. 647 More, Near Park, Delhi, Delhi - 469394","Near Park, Delhi, Delhi -",1
"00/23, Warrior Ganj, Above Shop, Bhopal, Madhya Pradesh - 762369","00/23, Warrior Ganj, Above Shop, Bhopal, Madhya Pradesh - 762369",0
"14/139, Bhattacharyya Nagar, Near Park, Kolkata, West Bengal - 292488","14/139, Near Kolkata, Bengal 292488",1
"001 Dada Street, Behind School, Srinagar, Jammu & Kashmir - 364157","001 Dada Street, Behind School, Srinagar, Jammu & Kashmir - 364157",0
"76/82, Dube Nagar, Opposite Mall, Chandigarh, Chandigarh - 103156","76/82, Dube Nagar, Opposite Mall, Chandigarh, Chandigarh - 103156",0
"H.No. 228, Kapoor, Behind School, Mumbai, Maharashtra - 927096","H.No. 228, Kapoor, Behind School, Mumbai, Maharashtra - 927096",0
"H.No. 824, Soni Chowk, Opposite Mall, Vizag, Andhra Pradesh - 596524","H.No. 824, Soni Chowk, Opposite Mall, Vizag, Andhra Pradesh - 596524",0
"19/423 Dhingra Zila, Behind School, Thiruvananthapuram, Kerala - 635201","19/423 Dhingra Zila, Behind School, Thiruvananthapuram, Kerala - 635201",0
"341 Pathak Ganj, Near Park, Thiruvananthapuram, Kerala - 533600","Pathak Ganj, Near Kerala 533600",1
"H.No. 16, Narayan Chowk, Near Park, Bangalore, Karnataka - 984430","H.No. 16, Narayan Chowk, Near Park, Bangalore, Karnataka - 984430",0
"01 Bose Ganj, Behind School, Ahmedabad, Gujarat - 269679","01 Bose Ganj, Behind School, Ahmedabad, Gujarat - 269679",0
"06/33, Shroff Street, Opposite Mall, Chennai, Tamil Nadu - 780551","06/33, Shroff Street, Opposite Mall, Chennai, Tamil Nadu - 780551",0
"H.No. 95 Sathe Circle, Above Shop, Dehradun, Uttarakhand - 080326","H.No. 95 Sathe Circle, Above Shop, Dehradun, Uttarakhand - 080326",0
"H.No. 58 Borra Zila, Above Shop, Nashik, Maharashtra - 635700","H.No. 58 Borra Zila, Above Shop, Nashik, Maharashtra - 635700",0
"H.No. 84 Sarraf Road, Above Shop, Chennai, Tamil Nadu - 588931","H.No. 84 Sarraf Road, Above Shop, Chennai, Tamil Nadu - 588931",0
"H.No. 794 Goyal Chowk, Above Shop, Surat, Gujarat - 325277","H.No. 794 Goyal Chowk, Above Shop, Surat, Gujarat - 325277",0
"06/910, Prashad Circle, Behind School, Dehradun, Uttarakhand - 054573","06/910, Prashad Circle, Behind School, Dehradun, Uttarakhand - 054573",0
"475 Sengupta Marg, Opposite Mall, Kochi, Kerala - 926103","475 Sengupta Marg, Opposite Mall, Kochi, Kerala - 926103",0
"98/29 Khurana Nagar, Opposite Mall, Hyderabad, Telangana - 055832","98/29 Khurana Opposite Hyderabad, Telangana",1
"19/70 De Marg, Opposite Mall, Lucknow, Uttar Pradesh - 482872","19/70 De Marg, Opposite Mall, Lucknow, Uttar Pradesh - 482872",0
"241 Thaker Circle, Near Park, Shimla, Himachal Pradesh - 226236","241 Thaker Circle, Near Park, Shimla, Himachal Pradesh - 226236",0
"H.No. 72 Contractor Path, Above Shop, Nagpur, Maharashtra - 062659","H.No. 72 Contractor Path, Above Shop, Nagpur, Maharashtra - 062659",0
"H.No. 577, Manne Path, Opposite Mall, Bangalore, Karnataka - 947938","H.No. 577, Manne Path, Opposite Mall, Bangalore, Karnataka - 947938",0
"H.No. 470 Chatterjee Nagar, Near Park, Patna, Bihar - 629153","H.No. 470 Chatterjee Nagar, Near Park, Patna, Bihar - 629153",0
"H.No. 110 Karan Nagar, Behind School, Nagpur, Maharashtra - 518315","H.No. 110 Karan Nagar, Behind School, Nagpur, Maharashtra - 518315",0
"396 Dhar Chowk, Behind School, Ranchi, Jharkhand - 683771","396 Dhar Chowk, Behind School, Ranchi, Jharkhand - 683771",0
"78 Taneja Chowk, Behind School, Ludhiana, Punjab - 675643","78 Taneja Chowk, Behind School, Ludhiana, Punjab - 675643",0
"61/916 Bhakta Marg, Opposite Mall, Ranchi, Jharkhand - 655607","61/916 Bhakta Marg, Opposite Mall, Ranchi, Jharkhand - 655607",0
"21/529 Trivedi Marg, Opposite Mall, Pune, Maharashtra - 165060","21/529 Trivedi Marg, Opposite Mall, Pune, Maharashtra - 165060",0
"H.No. 435 Varughese Street, Above Shop, Nagpur, Maharashtra - 733949","H.No. 435 Varughese Street, Above Shop, Nagpur, Maharashtra - 733949",0
"34/55, Hans Street, Near Park, Nashik, Maharashtra - 090639","34/55, Hans Street, Near Park, Nashik, Maharashtra - 090639",0
"96 Rajan Ganj, Near Park, Mumbai, Maharashtra - 267670","96 Rajan Park, Maharashtra 267670",1
"14 Brahmbhatt Circle, Behind School, Amritsar, Punjab - 684160","14 Brahmbhatt Circle, Behind School, Amritsar, Punjab - 684160",0
"851 Bera Marg, Above Shop, Ahmedabad, Gujarat - 586152","851 Marg, Above Gujarat 586152",1
"637, Chada Zila, Behind School, Patna, Bihar - 467650","637, Chada Zila, Behind School, Patna, Bihar - 467650",0
"029 Saraf Street, Opposite Mall, Mumbai, Maharashtra - 469386","Saraf Street, Opposite Mall, Mumbai,",1
"18, Saha Path, Above Shop, Patna, Bihar - 667352","18, Path, Above Bihar 667352",1
"25/587 Dhillon, Above Shop, Varanasi, Uttar Pradesh - 036244","25/587 Dhillon, Above Shop, Varanasi, Uttar Pradesh - 036244",0
"044, Sastry Circle, Behind School, Raipur, Chhattisgarh - 576682","044, Sastry Circle, Behind School, Raipur, Chhattisgarh - 576682",0
"H.No. 375 Choudhry Path, Above Shop, Aurangabad, Maharashtra - 653541","H.No. 375 Choudhry Path, Above Shop, Aurangabad, Maharashtra - 653541",0
"H.No. 40, Biswas Path, Behind School, Bhopal, Madhya Pradesh - 421475","H.No. 40, Biswas Path, Behind School, Bhopal, Madhya Pradesh - 421475",0
"45/004, Dixit Street, Behind School, Thiruvananthapuram, Kerala - 599021","Dixit Behind Thiruvananthapuram, Kerala -",1
"60/52 Mistry Ganj, Above Shop, Dehradun, Uttarakhand - 857783","60/52 Mistry Ganj, Above Shop, Dehradun, Uttarakhand - 857783",0
